id,title,authors,date,edition,publisher,isbn-13,language,series,age range,pages,lexile
110,Data Structures and Algorithms with Object-Oriented Design Patterns in Java,Bruno R. Preiss;,1999/08/02,,Wiley,9780471346135,English,,,656,
3826,Apache Sqoop Cookbook,Kathleen Ting;Jarek Jarcec Cecho;,2013/07/23,1,O'Reilly Media,9781449364625,English,,,94,
1041,"Digital Heritage: Third International  Euro-Mediterranean Conference, EuroMed 2010, Lemessos, Cyprus, November 8-13, 2010. Proceedings  ",Marinos Ioannides;Dieter Fellner;Andreas Georgopoulos;,2010/10/29,2010,Springer,9783642168727,English,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI (Book 6436)",,550,
5206,Office 2007: The Missing Manual,Chris Grover;Matthew MacDonald;E. A. Vander Veer;,2007/05/07,1,O'Reilly Media,9780596514228,English,Missing Manual,,884,
3969,The Mikado Method,Ola Ellnestam;Daniel Brolund;,2014/03/17,1,Manning Publications,9781617291210,English,,,240,
104,Word 2007 Document Automation With VBA And VSTO  ,Scott Driza;,2009/03/26,1,Jones & Bartlett Learning,9781598220476,English,Wordware Applications Library,,617,
1523,Beginning Database Design Solutions,Rod Stephens ZHU ?WANG HAI TAO ?SONG LI HUA;,1991,,Unknown,9787302215967,,,,,
1015,Information Management in Computer Integrated Manufacturing: A Comprehensive Guide to State-of-the-Art CIM Solutions  ,Heimo H. Adelsberger;Jiri Lazansky;Vladimir Marik;,1995/10/18,1995,Springer,9783540602866,English,Lecture Notes in Computer Science (Book 973),,672,
4168,Oracle9i RAC: Oracle Real Application Clusters Configuration and Internals  ,Mike Ault;Madhu Tumma;Don Burleson;,2003/08/01,,Rampant Techpress,9780972751308,English,Oracle In-Focus series,,606,
2638,Oracle E-Business Suite 12 Financials Cookbook,Yemi Onigbode;,2011/08/17,,Packt Publishing,9781849683104,English,,,384,
2498,Oracle Performance Tuning Tips and Techniques,Richard J. Niemiec;,1999/04/01,1,Wrox Press,9780078824340,English,Oracle Series,,894,
1943,C++ Database Development: Featuring Parody the Persistent Almost-Relational Object Database Management System,Al Stevens;,1992/12,,Mis Pr,9781558282162,English,,,136,
3089,Manufacturing Planning and Control for Supply Chain Management,Vollmann;,,,,9780070598393,English,,,,
4500,Oracle Database 11g R2: Step-By-Step Installation Guide,Sideris Courseware Corp;,2011/06/08,,Sideris Courseware Corp.,9781936930081,English,,,304,
1711,Oracle Data Warehousing and Business Intelligence Solutions,Robert Stackowiak;Joseph Rayman;Rick Greenwald;,2007/01/10,1,Wiley,9780471919216,English,,,408,
1421,Data Warehouses: More Than Just Mining,Barbara J. Bashein;M. Lynne Markus;,2000/11/30,,Financial Executives Res Found,9781885065193,English,,,125,
1231,Getting Started With Sage ACT! Pro 2013,Indera Murphy;,2012/09/19,,Tolana Publishing,9781935208228,English,,,438,
4439,"SQL Server MVP Deep Dives, Volume 2",Kalen Delaney;Louis Davidson;Greg Low;,2011/10/24,1,Manning Publications,9781617290473,English,,,688,
1897,"The Data Warehouse Toolkit: The Definitive Guide to Dimensional Modeling by Kimball, Ralph, Ross, Margy   Paperback",,2013,,Wiley,,,,,,
3712,Beyond the Data Warehouse: New Markets for Parallel Marketing  ,Philip Carnelly;William Cappelli;Philip Carnelley;,1995/12,,Ovum Ltd,9781898972402,English,Ovum Report,,222,
2582,"Directions in Databases: 12th British National Conference on Databases, BNCOD 12, Guildford, United Kingdom, July 6-8, 1994. Proceedings  ",David S. Bowers;,1994/08/05,,Springer,9783540582359,English,Lecture Notes in Computer Science (Book 826),,241,
2467,"New Trends of Research in Ontologies and Lexical Resources: Ideas, Projects, Systems  ",Alessandro Oltramari;Piek Vossen;Lu Qin;,2013/01/31,2013,Springer,9783642317811,English,Theory and Applications of Natural Language Processing,,282,
557,OCM Java EE 6 Enterprise Architect Exam Guide    ,Paul Allen;Joseph Bambara;,2014/08/07,3,McGraw-Hill Osborne Media,9780071826785,English,Oracle Press,,672,
21,Sams Teach Yourself Database Programming with Visual C++ 6 in 21 Days,Lyn Robison;,1998/11/13,,Sams,9780672313509,English,Sams Teach Yourself...in 21 Days,,600,
1316,Pro SQL Server 2008 Service Broker  ,Klaus Aschenbrenner;,2008/07/24,1,Apress,9781590599990,English,Books for Professionals by Professionals,,600,
1178,"Oracle SQL and PL/SQL Handbook: A Guide for Data Administrators, Developers,  and Business Analysts",John Adolph Palinski;,2002/08/18,,Addison-Wesley Professional,9780201752946,English,,,528,
427,"Multi-Agent for Mass User Support: International Workshop, MAMUS 2003, Acapulco, Mexico, August 10, 2003, Revised and Invited Papers  ",Koichi Kurumatani;Azuma Ohuchi;,2004/06/14,2004,Springer,9783540219408,English,Lecture Notes in Computer Science / Lecture Notes in Artificial Intelligence (Book 3012),,222,
5014,HTML 4 For Dummies  ),Ed Tittel;Natanya Pitts;,2003/02/07,,Wiley Publishing,9780764519956,English,For Dummies (Computer/Tech),,432,
299,PostgreSQL 9.0 High Performance,Gregory Smith;,2010/10/20,,Packt Publishing,9781849510301,English,,,468,
4304,Practical DMX Queries for Microsoft SQL Server Analysis Services 2008,Art Tennick;,2010/09/17,1,McGraw-Hill Osborne Media,9780071748667,English,,,336,
4392,Data Mining in Large Sets of Complex Data  ,Robson Leonardo Ferreira Cordeiro;Christos Faloutsos;Caetano Traina Júnior;,2013/01/11,,Springer,9781447148890,English,SpringerBriefs in Computer Science,,116,
2999,Database Administration: The Complete Guide to Practices and Procedures,Craig S. Mullins;,2002/06/24,1,Addison-Wesley Professional,9780201741292,English,,,736,
1007,Break Free with DB2 9.7: A Tour of Cost-Slashing New Features,Paul Zikopoulos;,2009/12/01,,McGraw-Hill Professional,9780071703017,,,,144,
2918,"Document Warehousing and Text Mining: Techniques for Improving Business Operations, Marketing, and Sales",Dan Sullivan;,2001/02/23,1,Wiley,9780471399599,English,,,608,
652,Twitter Data Analytics  ,Shamanth Kumar;Fred Morstatter;Huan Liu;,2013/11/25,2014,Springer,9781461493716,English,SpringerBriefs in Computer Science,,77,
635,"AI 2008: Advances in Artificial Intelligence: 21st Australasian Joint Conference on Artificial Intelligence, Auckland, New Zealand, December 3-5, ... / Lecture Notes in Artificial Intelligence)",Wayne Wobcke;Mengjie Zhang;,2008/12/03,2008,Springer,9783540893776,English,Lecture Notes in Computer Science / Lecture Notes in Artificial Intelligence (Book 5360),,616,
3069,Oracle DBA Interactive Workbook,Melanie Caffrey;Douglas Scherer;,2000/12/21,1,Prentice Hall,9780130157423,English,,,496,
3017,"Computers Helping People with Special Needs: 11th International Conference, ICCHP 2008, Linz, Austria, July 9-11, 2008, Proceedings  ",Klaus Miesenberger;Joachim Klaus;Wolfgang Zagler;,2008/07/04,2008,Springer,9783540705390,English,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI (Book 5105)",,1350,
4672,Secrets of the Best Data Warehouses in the World,Rob Armstrong;Tom Coffing;Rolf Hanusa;,2000/10/16,,Coffing Data Warehousing,9780970498007,,,,111,
4889,"Business Intelligence Cookbook: A Project Lifecycle Approach Using Oracle Technology by Heaton, John published by PACKT PUBLISHING  ",,0100,,PACKT PUBLISHING,,,,,,
3820,Microsoft® Access 2000 Step by Step,Catapult Inc.;,1999/05/08,,Microsoft Press,9781572319769,English,Step by Step,,320,
2510,Privacy-Aware Knowledge Discovery: Novel Applications and New Techniques  ,Francesco Bonchi;Elena Ferrari;,2010/12/02,1,CRC Press,9781439803653,English,Chapman & Hall/CRC Data Mining and Knowledge Discovery Series (Book 19),,542,
3679,Large Scale and Big Data: Processing and Management,Sherif Sakr;Mohamed Gaber;,2014/06/25,,Auerbach Publications,9781466581500,English,,,636,
14,data warehouse project management practices,YU ZONG MIN LIU YI NING QI GUO HUI BIAN;,1991,,People Post,9787115145321,,,,,
1794,Oracle PL/SQL Tips and Techniques,Joseph Trezzo;Brad Brown;Rich Niemiec;,1999/09/06,,Osborne/McGraw-Hill,9780078824388,English,Oracle Series,,942,
3152,"Expert Oracle Database Architecture: Oracle Database 9i, 10g, and 11g Programming Techniques and Solutions",Thomas Kyte;,2010/07/24,,Apress,9781430229469,English,Expert,,832,
2226,Access 2010: Intermediate + Certblaster  ,Axzo Press;,2011/04/15,,Crisp Learning,9781426021480,English,ILT,,210,
1697,Journeys to Data Mining: Experiences from 15 Renowned Researchers,Mohamed Medhat Gaber;,2012/07/21,2012,Springer,9783642280467,English,,,244,
1690,Microsoft Operations Manager 2005 Unleashed  : With A Preview of Operations Manager 2007,Kerrie Meyler;Cameron Fuller;,2006/12/09,,Sams,9780672329289,English,,,984,
1833,Knowledge-based Configuration: From Research to Business Cases,Alexander Felfernig;Lothar Hotz;Claire Bagley;,2014/04/14,1,Morgan Kaufmann,9780124158177,English,,,384,
2865,Innovations in Applied Artificial Intelligence: 17th International Conference on Industrial and Engineering Applications of Artificial Intelligence ... / Lecture Notes in Artificial Intelligence),Bob Orchard;Chunsheng Yang;Ali Moonis;,2004/06/24,,Springer,9780306472992,English,Lecture Notes in Computer Science / Lecture Notes in Artificial Intelligence (Book 3029),,1293,
3236,Mondrian in Action: Open source business analytics,William D. Back;Nicholas Goodman;Julian Hyde;,2013/09/16,1,Manning Publications,9781617290985,English,,,288,
2832,Concept Data Analysis: Theory and Applications,Claudio Carpineto;Giovanni Romano;,2004/09/03,1,Wiley,9780470850558,English,,,220,
1303,Handbook of Research on Text and Web Mining Technologies,Min Song;Yi-Fang Brook Wu;,2008/09/30,,Information Science Reference,9781599049908,English,,,964,
257,Oracle CRM On Demand Embedded Analytics  ,Michael D. Lairson;,2011/01/10,1,McGraw-Hill Osborne Media,9780071745369,English,Oracle Press,,192,
4793,"Natural Language Processing and Information Systems: 5th International Conference on Applications of Natural Language to Information Systems, NLDB ... Papers  ",Mokrane Bouzeghoub;Zoubida Kedad;Elisabeth Metais;,2001/04/18,,Springer,9783540419433,English,Lecture Notes in Computer Science (Book 1959),,378,
1233,Numbersense: How to Use Big Data to Your Advantage,Kaiser Fung;,2013/07/11,1,McGraw-Hill,9780071799669,English,,,224,
190,Oracle SQL High-Performance Tuning  ,Guy Harrison;,2001/01/08,2,Prentice Hall,9780130123817,English,,,656,
4701,"Classification as a Tool for Research: Proceedings of the 11th IFCS Biennial Conference and 33rd Annual Conference of the Gesellschaft für ... Data Analysis, and Knowledge Organization)",Hermann Locarek-Junge;Claus Weihs;,2010/08/23,2010,Springer,9783642107443,English,"Studies in Classification, Data Analysis, and Knowledge Organization",,823,
1010,Agile Analytics: A Value-Driven Approach to Business Intelligence and Data Warehousing  ,Ken W. Collier;,2011/08/06,1,Addison-Wesley Professional,9780321504814,English,Agile Software Development Series,,368,
2350,The 8th International Conference on Knowledge Management in Organizations: Social and Big Data Computing for Knowledge Management  ,Lorna Uden;Leon S.L. Wang;Juan Manuel Corchado Rodríguez;,2013/09/16,2014,Springer,9789400772861,English,Springer Proceedings in Complexity,,629,
3542,PHP and MySQL for Dynamic Web Sites: Visual QuickPro Guide,Larry Ullman;,2003/05/21,,Peachpit Press,9780321186485,English,Visual Quickpro Guide,,572,
4611,Handbook of Logic in Computer Science: Volume 3: Semantic Structures  ,S. Abramsky;Dov M. Gabbay;T. S. E. Maibaum;,1995/06/15,0,Oxford University Press,9780198537625,English,Handbook of Logic in Computer Science Vol. 3 (Book 3),,512,
612,Data Warehouse Architecture for Army Installations,Prameela V. Reddy;,1999,,PN,,,,,,
3631,AutoCAD 14: The Complete Reference,David Cohn;,1998/12/01,,Osborne Publishing,9780078825309,English,Complete Reference,,1089,
1296,Master Data Management & Enterprise Engineering,Dr. M. Naoulo;,2012/07/12,,CreateSpace Independent Publishing Platform,9781475251142,English,,,310,
2293,Agent_Zero: Toward Neurocognitive Foundations for Generative Social Science  ,Joshua M. Epstein;,2014/02/23,,Princeton University Press,9780691158884,English,Princeton Studies in Complexity,,272,
2217,Microsoft SQL Server 2012 Management and Administration  ,Ross Mistry;Shirmattie Seenarine;,2012/09/28,2,Sams Publishing,9780672336003,English,,,912,
3061,"Oracle PL/SQL Programming, Third Edition",Steven Feuerstein;,2002/09/30,Third Edition,O'Reilly Media,9780596003814,English,,,1018,
4310,Introduction to Data Mining,Pang-ning Tan;Michael Steinbach;Vipin Kumar;,2005,,Pearson,9788131714720,English,,,,
3032,"Artificial Intelligence: Methodology, Systems, and Applications: 13th International Conference, AIMSA 2008, Varna, Bulgaria, September 4-6, 2008, ... / Lecture Notes in Artificial Intelligence)",Daniel Dochev;Paolo Traverso;Marco Pistore;,2008/08/26,2008,Springer,9783540857754,English,Lecture Notes in Computer Science / Lecture Notes in Artificial Intelligence (Book 5253),,416,
100,Microsoft Access User's Guide,Microsoft Corporation;,1994,,Microsoft Press,,English,,,819,
2730,The Structure of Digital Computing: From Mainframes to Big Data,Robert L. Grossman;,2012/06/01,,Open Data Press,9781936298006,English,,,282,
294,Decision Support in the Data Warehouse,Hugh J. Watson;Paul Gray;,1997/12/25,1,Prentice Hall,9780137960798,English,,,416,
3190,Object-Oriented Modeling and Design for Database Applications,Michael R. Blaha;William Premerlani;,1997/07/27,1,Prentice Hall,9780131238299,English,,,484,
4653,"ASP, ADO, and XML Complete","Greg Jarboe, Hollis Thomases, Mari Smith, Chris Treadaway Dave Evans;Sybex Inc.;",2001/07/23,1,Sybex,9780782129717,English,Complete,,1040,
5167,"Advances in Multimedia Modeling: 15th International Multimedia Modeling Conference, MMM 2009, Sophia-Antipolis, France, January 7-9, 2009. ... Applications, incl. Internet/Web, and HCI)",Benoit Huet;Alan Smeaton;Ketan Mayer-Patel;,2008/12/18,,Springer,9783540928911,English,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI (Book 5371)",,498,
377,77-423 Microsoft Outlook 2013,Microsoft Official Academic Course;Christy Parrish;,2014/02/03,1,Wiley,9780470133118,English,,,512,
4350,Flying Insects and Robots,Dario Floreano;Jean-Christophe Zufferey;Mandyam V. Srinivasan;,2009/12/03,2010,Springer,9783540893929,English,,,316,
5127,Data management on distributed databases  ,Benjamin W Wah;,1981,,UMI Research Press,9780835712224,English,Computer science,,291,
2689,Developing Sybase Applications/Book and Cd-Rom,Daniel J. Worden;,1995/04,,Sams Publishing,9780672307003,English,,,650,
1967,Data Mining Tools for Malware Detection,Mehedy Masud;Latifur Khan;Bhavani Thuraisingham;,2011/12/07,1,Auerbach Publications,9781439854549,English,,,450,
1082,"Job Scheduling Strategies for Parallel Processing: 9th International Workshop, JSSPP 2003, Seattle, WA, USA, June 24, 2003, Revised Papers  ",Dror Feitelson;Larry Rudolph;Uwe Schwiegelshohn;,2003/10/16,,Springer,9783540204053,English,Lecture Notes in Computer Science (Book 2862),,276,
4796,"Advances in Cryptology - CRYPTO '97: 17th Annual International Cryptology Conference, Santa Barbara, California, USA, August 17-21, 1997, Proceedings  ",Burton S.Jr. Kaliski;,1997/08/06,,Springer,9783540633846,English,Lecture Notes in Computer Science (Book 1294),,546,
1778,The SQL Guide to SQLite,Rick F. van der Lans;,2009/09/07,,lulu.com,9780557076765,English,,,542,
859,Data Analysis Using SQL and Excel,Gordon S. Linoff;,2007/10/01,1,Wiley,9780470099513,English,,,645,
3272,Data Scientist: The Definitive Guide to Becoming a Data Scientist,Zacharias Voulgaris PhD;,2014/05/01,,"Technics Publications, LLC",9781935504696,English,,,300,
3504,"FM 2008: Formal Methods: 15th International Symposium on Formal Methods, Turku, Finland, May 26-30, 2008, Proceedings  ",Jorge Cuellar;Tom Maibaum;,2008/05/08,2008,Springer,9783540682356,English,Lecture Notes in Computer Science / Programming and Software Engineering (Book 5014),,436,
4850,Implementing message oriented transaction processing for distributed database management systems,Subhash Bhalla;Stuart E Madnick;Sloan School of Management;,2011/08/26,,Nabu Press,9781178547870,English,,,58,
38,Oracle PL/SQL Programming,Steven Feuerstein;Bill Pribyl;,1997/09/12,Second Edition,O'Reilly Media,9781565923355,English,,,1024,
4995,Dreamweaver 4: The Complete Reference,Jennifer Ackerman Kettell;,2001/01,,McGraw-Hill Companies,9780072131710,English,Complete Reference Series,,1019,
687,Building the Data Warehouse,W. H. Inmon;,1992/01/01,2nd,*A Wiley-QED Publication,9780471569602,English,,,312,
3362,Oracle Data Mining: Mining Gold from Your Warehouse    ,Dr. Carolyn Hamm;Donald Burleson;,2007/07/01,,Rampant Techpress,9780974448633,English,Oracle In-Focus series,,300,
2857,Basics of Bioinformatics: Lecture Notes of the Graduate Summer School on Bioinformatics of China,Rui Jiang;Xuegong Zhang;Michael Q. Zhang;,2013/11/27,2013,Springer,9783642389504,English,,,395,
